diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Tyrosine-protein kinase receptor RET inhibitor		RET	ret proto-oncogene	1	Completed	https://clinicaltrials.gov/study/NCT02779283,https://clinicaltrials.gov/study/NCT01578109
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL1200645	ETOPOSIDE PHOSPHATE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	1	Completed	https://clinicaltrials.gov/study/NCT01249430
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL1200645	ETOPOSIDE PHOSPHATE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	1	Suspended	https://clinicaltrials.gov/study/NCT03983824
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Completed	https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00045942
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Completed	https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT01161550
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Completed	https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00977782
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Completed	https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT02078609
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Completed	https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT00977782
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Completed	https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT04075747
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Completed	https://clinicaltrials.gov/study/NCT01001143,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT01798901,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT00986804,https://clinicaltrials.gov/study/NCT02109744,https://clinicaltrials.gov/study/NCT01352650,https://clinicaltrials.gov/study/NCT01149408,https://clinicaltrials.gov/study/NCT02093403,https://clinicaltrials.gov/study/NCT02996474,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT01455506,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT02878785,https://clinicaltrials.gov/study/NCT03063944,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT00538876,https://clinicaltrials.gov/study/NCT00671697,https://clinicaltrials.gov/study/NCT02632721,https://clinicaltrials.gov/study/NCT00691938,https://clinicaltrials.gov/study/NCT00479232,https://clinicaltrials.gov/study/NCT01690507,https://clinicaltrials.gov/study/NCT00861874
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Completed	https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT02078609
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Completed	https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01161550
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	1	Completed	https://clinicaltrials.gov/study/NCT02093403,https://clinicaltrials.gov/study/NCT00691938,https://clinicaltrials.gov/study/NCT01352650,https://clinicaltrials.gov/study/NCT02109744,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT00861874,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT00986804,https://clinicaltrials.gov/study/NCT02632721,https://clinicaltrials.gov/study/NCT00538876,https://clinicaltrials.gov/study/NCT03063944,https://clinicaltrials.gov/study/NCT00671697,https://clinicaltrials.gov/study/NCT02878785,https://clinicaltrials.gov/study/NCT00479232,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT02996474,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT01149408,https://clinicaltrials.gov/study/NCT01798901,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT01001143,https://clinicaltrials.gov/study/NCT01455506,https://clinicaltrials.gov/study/NCT01690507
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Completed	https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01161550
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06129734,https://clinicaltrials.gov/study/NCT06401603,https://clinicaltrials.gov/study/NCT06484062
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Suspended	https://clinicaltrials.gov/study/NCT03021395,https://clinicaltrials.gov/study/NCT04485052
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	1	Suspended	https://clinicaltrials.gov/study/NCT04485052,https://clinicaltrials.gov/study/NCT03021395
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	1	Terminated	https://clinicaltrials.gov/study/NCT03113071,https://clinicaltrials.gov/study/NCT02003573,https://clinicaltrials.gov/study/NCT01853228,https://clinicaltrials.gov/study/NCT02954653,https://clinicaltrials.gov/study/NCT04113616,https://clinicaltrials.gov/study/NCT02203773,https://clinicaltrials.gov/study/NCT02412475,https://clinicaltrials.gov/study/NCT02343939
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Unknown status	https://clinicaltrials.gov/study/NCT01758367,https://clinicaltrials.gov/study/NCT02488408,https://clinicaltrials.gov/study/NCT02886559,https://clinicaltrials.gov/study/NCT01277484
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Withdrawn	https://clinicaltrials.gov/study/NCT04655391,https://clinicaltrials.gov/study/NCT03752138,https://clinicaltrials.gov/study/NCT04493099
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	1	Withdrawn	https://clinicaltrials.gov/study/NCT04655391,https://clinicaltrials.gov/study/NCT03752138,https://clinicaltrials.gov/study/NCT04493099
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
